1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,-0.2,0
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.1,0.2
1,4/29/2024 12:23:19 PM,0,0.2
1,4/29/2024 12:23:19 PM,0,0.1
1,4/29/2024 12:23:19 PM,0.2,0
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.2,0.1
1,4/29/2024 12:23:19 PM,-0.2,0.1
1,4/29/2024 12:23:19 PM,-0.2,0.1
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.2,0
1,4/29/2024 12:23:19 PM,-0.2,0
1,4/29/2024 12:23:19 PM,-0.3,0
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,-0.1
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.1,-0.1
1,4/29/2024 12:23:19 PM,-0.2,-0.1
1,4/29/2024 12:23:19 PM,-0.3,-0.1
1,4/29/2024 12:23:19 PM,-0.3,0
1,4/29/2024 12:23:19 PM,-0.3,0
1,4/29/2024 12:23:19 PM,-0.3,0.1
1,4/29/2024 12:23:19 PM,0,0.1
1,4/29/2024 12:23:19 PM,0.3,0.1
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0.5,0
1,4/29/2024 12:23:19 PM,0.6,0.2
1,4/29/2024 12:23:19 PM,0.7,0.2
1,4/29/2024 12:23:19 PM,0.2,0.5
1,4/29/2024 12:23:19 PM,0,0.3
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
